framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
go,cpu,300,300,100,4,300,0,0.0,319.326,15.628,319.0,296,344
go,cpu,300,300,100,5,300,0,0.0,302.273,15.279,299.0,276,324
go,cpu,300,300,100,6,300,0,0.0,304.659,14.778,299.0,275,324
go,cpu,300,300,100,7,300,0,0.0,311.023,14.872,320,278,344
go,cpu,300,300,100,8,300,0,0.0,305.586,14.952,301,276,335
go,cpu,300,300,100,9,300,0,0.0,308.992,14.566,316,274,339
go,cpu,300,300,100,10,300,0,0.0,315.083,15.101,319.0,296,344
go,cpu,300,300,100,11,300,0,0.0,317.182,15.647,317.0,295,338
go,cpu,300,300,100,12,300,0,0.0,302.803,15.406,298.0,275,324
go,cpu,300,300,100,13,300,0,0.0,320.492,15.932,320.0,298,346
go,cpu,300,300,100,14,300,0,0.0,303.258,15.642,300.0,277,324
go,cpu,300,300,100,15,300,0,0.0,305.662,14.801,299,276,341
go,cpu,300,300,100,16,300,0,0.0,312.316,14.545,318,294,344
go,cpu,300,300,100,17,300,0,0.0,305.143,14.772,299,275,340
go,cpu,300,300,100,18,300,0,0.0,312.602,14.17,319,283,344
go,cpu,300,300,100,19,300,0,0.0,315.038,15.432,318.0,296,344
go,cpu,300,300,100,20,300,0,0.0,319.333,16.075,318.0,295,344
go,cpu,300,300,100,21,300,0,0.0,321.621,15.403,319.0,297,343
go,cpu,300,300,100,22,300,0,0.0,305.068,14.532,300.0,276,324
go,cpu,300,300,100,23,300,0,0.0,309.992,14.652,319,276,344
go,cpu,300,300,100,24,300,0,0.0,314.744,15.046,319,295,344
go,cpu,300,300,100,25,300,0,0.0,319.333,15.553,319.0,297,345
go,cpu,300,300,100,26,300,0,0.0,335.886,15.41,340.0,316,365
go,cpu,300,300,100,27,300,0,0.0,319.871,15.859,319.0,297,345
go,cpu,300,300,100,28,300,0,0.0,302.273,15.273,298.0,276,324
go,cpu,300,300,100,29,300,0,0.0,308.203,15.04,304,277,341
go,cpu,300,300,100,30,300,0,0.0,320.765,14.571,316.0,293,341
go,cpu,300,300,100,31,300,0,0.0,307.947,15.34,303,275,344
go,cpu,300,300,100,32,300,0,0.0,311.895,14.609,318,294,344
go,cpu,300,300,100,33,300,0,0.0,336.697,15.841,338.0,316,365
go,cpu,300,300,100,34,300,0,0.0,322.136,15.752,319.0,296,345
go,cpu,300,300,100,35,300,0,0.0,304.932,14.489,298.0,276,325
go,cpu,300,300,100,36,300,0,0.0,312.165,14.868,321,278,344
go,cpu,300,300,100,37,300,0,0.0,315.068,15.703,318.0,296,345
go,cpu,300,300,100,38,300,0,0.0,303.053,15.088,299.0,276,324
go,cpu,300,300,100,39,300,0,0.0,306.782,14.684,302,277,339
go,cpu,300,300,100,40,300,0,0.0,311.594,14.422,318,276,343
go,cpu,300,300,100,41,300,0,0.0,315.72,15.601,318.0,295,340
go,cpu,300,300,100,42,300,0,0.0,311.504,14.71,317,293,339
go,cpu,300,300,100,43,300,0,0.0,316.758,15.402,319.0,297,344
go,cpu,300,300,100,44,300,0,0.0,320.129,16.607,318.0,295,344
