framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
aspnet,cpu,110,110,100,40,110,110,1.0,29.327,0.94,29.0,28,31
aspnet,cpu,110,110,100,41,110,110,1.0,42.318,0.908,42.0,40,44
aspnet,cpu,110,110,100,42,110,110,1.0,8.709,0.902,9.0,7,10
aspnet,cpu,110,110,100,43,110,110,1.0,5.918,0.836,6.0,4,7
aspnet,cpu,110,110,100,44,110,110,1.0,38.055,0.927,38.0,36,40
aspnet,cpu,110,110,100,45,110,110,1.0,7.827,0.702,8.0,7,9
aspnet,cpu,110,110,100,46,110,110,1.0,8.118,0.81,8.0,7,9
aspnet,cpu,110,110,100,47,110,110,1.0,7.473,0.916,8.0,6,9
aspnet,cpu,110,110,100,48,110,110,1.0,7.709,0.952,8.0,6,9
aspnet,cpu,110,110,100,49,110,110,1.0,8.691,0.965,9.0,7,10
aspnet,cpu,110,110,100,50,110,110,1.0,6.364,0.687,6.0,5,7
aspnet,cpu,130,130,100,1,130,130,1.0,13.692,4.474,11.5,9,22
aspnet,cpu,130,130,100,2,130,130,1.0,116.562,1.141,117.0,114,118
aspnet,cpu,130,130,100,3,130,130,1.0,32.608,1.145,33.0,31,36
aspnet,cpu,130,130,100,4,130,130,1.0,9.346,0.887,9.0,8,11
aspnet,cpu,130,130,100,5,130,130,1.0,9.608,0.976,10.0,8,11
aspnet,cpu,130,130,100,6,130,130,1.0,8.992,0.821,9.0,7,10
aspnet,cpu,130,130,100,7,130,130,1.0,8.454,1.065,9.0,6,10
aspnet,cpu,130,130,100,8,130,130,1.0,8.354,1.041,8.0,6,10
aspnet,cpu,130,130,100,9,130,130,1.0,8.446,1.107,9.0,6,10
aspnet,cpu,130,130,100,10,130,130,1.0,120.138,1.002,120.0,118,122
aspnet,cpu,130,130,100,11,130,130,1.0,22.377,1.087,23.0,20,24
aspnet,cpu,130,130,100,12,130,130,1.0,8.185,1.04,8.0,6,10
aspnet,cpu,130,130,100,13,130,130,1.0,8.508,0.966,8.0,7,10
aspnet,cpu,130,130,100,14,130,130,1.0,11.969,1.056,12.0,10,14
aspnet,cpu,130,130,100,15,130,130,1.0,7.985,0.807,8.0,6,9
aspnet,cpu,130,130,100,16,130,130,1.0,8.569,1.168,8.5,7,11
aspnet,cpu,130,130,100,17,130,130,1.0,142.423,1.12,143.0,140,144
aspnet,cpu,130,130,100,18,130,130,1.0,50.708,1.137,51.0,48,53
aspnet,cpu,130,130,100,19,130,130,1.0,6.546,0.907,7.0,5,8
aspnet,cpu,130,130,100,20,130,130,1.0,8.154,1.11,8.0,6,10
aspnet,cpu,130,130,100,21,130,130,1.0,9.662,0.953,10.0,8,11
aspnet,cpu,130,130,100,22,130,130,1.0,9.092,1.023,9.0,7,11
aspnet,cpu,130,130,100,23,130,130,1.0,8.438,1.078,8.0,7,10
aspnet,cpu,130,130,100,24,130,130,1.0,8.508,0.95,9.0,7,10
aspnet,cpu,130,130,100,25,130,130,1.0,15.2,1.137,15.0,13,17
aspnet,cpu,130,130,100,26,130,130,1.0,9.469,0.982,9.0,8,11
aspnet,cpu,130,130,100,27,130,130,1.0,38.469,0.982,39.0,36,40
aspnet,cpu,130,130,100,28,130,130,1.0,8.531,0.933,9.0,7,10
aspnet,cpu,130,130,100,29,130,130,1.0,9.177,0.687,9.0,8,10
aspnet,cpu,130,130,100,30,130,130,1.0,7.746,1.088,8.0,6,9
aspnet,cpu,130,130,100,31,130,130,1.0,9.638,0.94,10.0,8,11
aspnet,cpu,130,130,100,32,130,130,1.0,207.038,34.51,192.0,138,250
aspnet,cpu,130,130,100,33,130,130,1.0,33.585,0.971,34.0,32,35
aspnet,cpu,130,130,100,34,130,130,1.0,8.562,0.898,9.0,7,10
aspnet,cpu,130,130,100,35,130,130,1.0,10.446,1.214,11.0,8,12
aspnet,cpu,130,130,100,36,130,130,1.0,8.862,0.913,9.0,8,11
aspnet,cpu,130,130,100,37,130,130,1.0,8.354,1.041,8.0,6,10
aspnet,cpu,130,130,100,38,130,130,1.0,44.269,0.955,44.0,42,46
aspnet,cpu,130,130,100,39,130,130,1.0,10.462,0.916,10.0,9,12
aspnet,cpu,130,130,100,40,130,130,1.0,8.408,0.986,8.0,6,10
aspnet,cpu,130,130,100,41,130,130,1.0,103.431,1.026,103.0,101,105
aspnet,cpu,130,130,100,42,130,130,1.0,8.608,0.721,9.0,7,10
aspnet,cpu,130,130,100,43,130,130,1.0,11.377,0.892,11.0,10,13
aspnet,cpu,130,130,100,44,130,130,1.0,41.754,1.05,42.0,40,43
aspnet,cpu,130,130,100,45,130,130,1.0,8.431,0.897,9.0,7,10
aspnet,cpu,130,130,100,46,130,130,1.0,8,0.948,8.0,6,10
aspnet,cpu,130,130,100,47,130,130,1.0,32.308,1.12,32.0,30,34
aspnet,cpu,130,130,100,48,130,130,1.0,20.538,0.974,21.0,19,22
aspnet,cpu,130,130,100,49,130,130,1.0,8.008,0.783,8.0,7,9
aspnet,cpu,130,130,100,50,130,130,1.0,30.123,1.128,30.0,28,32
aspnet,cpu,150,150,100,1,150,150,1.0,14.58,4.923,12.0,9,33
aspnet,cpu,150,150,100,2,150,150,1.0,260.193,1.091,260.0,258,262
aspnet,cpu,150,150,100,3,150,150,1.0,179.527,1.174,180.0,177,181
aspnet,cpu,150,150,100,4,150,150,1.0,110.06,1.233,110.0,108,112
aspnet,cpu,150,150,100,5,150,150,1.0,76.347,1.193,76.0,74,78
aspnet,cpu,150,150,100,6,150,150,1.0,62.52,1.163,63.0,60,64
aspnet,cpu,150,150,100,7,150,150,1.0,274.013,1.141,274.0,272,276
aspnet,cpu,150,150,100,8,150,150,1.0,174.1,1.257,174.0,172,176
aspnet,cpu,150,150,100,9,150,150,1.0,124.833,1.303,125.0,122,127
aspnet,cpu,150,150,100,10,150,150,1.0,292.453,1.235,293.0,290,294
aspnet,cpu,150,150,100,11,150,150,1.0,214.693,1.237,215.0,212,217
aspnet,cpu,150,150,100,12,150,150,1.0,171.087,1.326,171.0,169,173
aspnet,cpu,150,150,100,13,150,150,1.0,121.673,1.167,122.0,119,124
aspnet,cpu,150,150,100,14,150,150,1.0,247.1,1.263,247.0,245,249
aspnet,cpu,150,150,100,15,150,150,1.0,154.047,1.244,154.0,152,156
aspnet,cpu,150,150,100,16,150,150,1.0,128.28,1.188,128.0,126,130
aspnet,cpu,150,150,100,17,150,150,1.0,134.027,1.105,134.0,132,136
aspnet,cpu,150,150,100,18,150,150,1.0,104.273,1.158,104.0,102,106
aspnet,cpu,150,150,100,19,150,150,1.0,95.487,1.197,96.0,93,97
aspnet,cpu,150,150,100,20,150,150,1.0,84.493,1.225,85.0,82,86
aspnet,cpu,150,150,100,21,150,150,1.0,174.167,1.239,174.0,172,176
aspnet,cpu,150,150,100,22,150,150,1.0,95.22,1.268,95.0,93,97
aspnet,cpu,150,150,100,23,150,150,1.0,65.5,1.268,66.0,63,68
aspnet,cpu,150,150,100,24,150,150,1.0,235.66,1.128,236.0,233,238
aspnet,cpu,150,150,100,25,150,150,1.0,165.78,1.225,166.0,163,168
aspnet,cpu,150,150,100,26,150,150,1.0,8.58,1.97,9.0,6,15
aspnet,cpu,150,150,100,27,150,150,1.0,25.047,1.161,25.0,23,27
aspnet,cpu,150,150,100,28,150,150,1.0,279.64,1.244,280.0,277,282
aspnet,cpu,150,150,100,29,150,150,1.0,179.567,1.212,180.0,177,182
aspnet,cpu,150,150,100,30,150,150,1.0,110.2,1.274,110.0,108,112
aspnet,cpu,150,150,100,31,150,150,1.0,215.687,1.165,216.0,213,218
aspnet,cpu,150,150,100,32,150,150,1.0,137.3,1.33,137.0,135,141
aspnet,cpu,150,150,100,33,150,150,1.0,123.127,1.302,123.0,121,125
aspnet,cpu,150,150,100,34,150,150,1.0,94.707,1.207,95.0,92,97
aspnet,cpu,150,150,100,35,150,150,1.0,71.54,1.053,72.0,69,73
aspnet,cpu,150,150,100,36,150,150,1.0,236.933,1.151,237.0,235,239
aspnet,cpu,150,150,100,37,150,150,1.0,129.8,1.253,130.0,127,132
aspnet,cpu,150,150,100,38,150,150,1.0,138.08,1.138,138.0,136,140
aspnet,cpu,150,150,100,39,150,150,1.0,170.14,1.199,170.0,168,172
aspnet,cpu,150,150,100,40,150,150,1.0,9.353,1.136,9.0,7,11
aspnet,cpu,150,150,100,41,150,150,1.0,263.847,1.054,264.0,262,266
aspnet,cpu,150,150,100,42,150,150,1.0,152.087,1.366,152.0,149,154
aspnet,cpu,150,150,100,43,150,150,1.0,142.1,1.294,142.0,139,144
aspnet,cpu,150,150,100,44,150,150,1.0,24.88,1.17,25.0,22,27
aspnet,cpu,150,150,100,45,150,150,1.0,114.593,3.56,113.0,111,123
aspnet,cpu,150,150,100,46,150,150,1.0,9.327,1.156,9.0,7,11
aspnet,cpu,150,150,100,47,150,150,1.0,8.233,1.039,8.0,6,10
aspnet,cpu,150,150,100,48,150,150,1.0,272.46,1.246,273.0,270,274
aspnet,cpu,150,150,100,49,150,150,1.0,68.207,1.249,68.0,66,70
aspnet,cpu,150,150,100,50,150,150,1.0,286.113,1.229,286.0,284,288
aspnet,cpu,175,175,100,1,175,175,1.0,29.451,11.716,26,16,46
aspnet,cpu,175,175,100,2,175,175,1.0,288.646,1.509,289,286,291
aspnet,cpu,175,175,100,3,175,175,1.0,284.263,1.508,285,281,287
aspnet,cpu,175,175,100,4,175,175,1.0,295.989,1.402,296,293,298
aspnet,cpu,175,175,100,5,175,175,1.0,288.371,1.306,289,286,291
aspnet,cpu,175,175,100,6,175,175,1.0,284.223,1.382,284,281,286
aspnet,cpu,175,175,100,7,175,175,1.0,271.949,1.279,272,269,274
aspnet,cpu,175,175,100,8,175,175,1.0,668.074,1.466,668,665,670
aspnet,cpu,175,175,100,9,175,175,1.0,289.063,1.648,289,286,292
aspnet,cpu,175,175,100,10,175,175,1.0,283.486,1.401,284,281,286
aspnet,cpu,175,175,100,11,175,175,1.0,284.286,1.438,284,281,287
aspnet,cpu,175,175,100,12,175,175,1.0,299.057,1.445,299,296,301
aspnet,cpu,175,175,100,13,175,175,1.0,286.2,2.02,287,282,289
aspnet,cpu,175,175,100,14,175,175,1.0,328.491,1.438,329,326,331
aspnet,cpu,175,175,100,15,175,175,1.0,281.56,1.441,282,279,284
aspnet,cpu,175,175,100,16,175,175,1.0,290.103,1.394,290,287,292
aspnet,cpu,175,175,100,17,175,175,1.0,282.274,1.315,282,280,284
aspnet,cpu,175,175,100,18,175,175,1.0,281.263,1.406,281,278,284
aspnet,cpu,175,175,100,19,175,175,1.0,277.314,1.841,278,274,280
aspnet,cpu,175,175,100,20,175,175,1.0,255.737,1.47,256,253,258
aspnet,cpu,175,175,100,21,175,175,1.0,212.606,1.377,213,210,215
aspnet,cpu,175,175,100,22,175,175,1.0,200.326,1.439,200,197,203
aspnet,cpu,175,175,100,23,175,175,1.0,277.68,1.414,278,275,280
aspnet,cpu,175,175,100,24,175,175,1.0,288.989,2.017,289,285,292
aspnet,cpu,175,175,100,25,175,175,1.0,289.594,3.404,290,282,294
aspnet,cpu,175,175,100,26,175,175,1.0,321.68,3.038,321,317,332
aspnet,cpu,175,175,100,27,175,175,1.0,286.377,1.617,287,283,289
aspnet,cpu,175,175,100,28,175,175,1.0,283.126,1.84,283,280,286
aspnet,cpu,175,175,100,29,175,175,1.0,306.554,2.286,307,302,310
aspnet,cpu,175,175,100,30,175,175,1.0,289.891,1.652,290,286,292
aspnet,cpu,175,175,100,31,175,175,1.0,234.869,1.619,235,232,238
