framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
aspnet,cpu,12,12,500,17,12,12,1.0,96.417,0.515,96.0,96,97
aspnet,cpu,12,12,500,18,12,12,1.0,604.25,0.452,604.0,604,605
aspnet,cpu,12,12,500,19,12,12,1.0,617,0.0,617.0,617,617
aspnet,cpu,12,12,500,20,12,12,1.0,87,0.0,87.0,87,87
aspnet,cpu,12,12,500,21,12,12,1.0,83,0.0,83.0,83,83
aspnet,cpu,12,12,500,22,12,12,1.0,139,0.0,139.0,139,139
aspnet,cpu,12,12,500,23,12,12,1.0,165.25,0.452,165.0,165,166
aspnet,cpu,12,12,500,24,12,12,1.0,142.417,0.515,142.0,142,143
aspnet,cpu,12,12,500,25,12,12,1.0,608,0.0,608.0,608,608
aspnet,cpu,12,12,500,26,12,12,1.0,1038,0.0,1038.0,1038,1038
aspnet,cpu,12,12,500,27,12,12,1.0,1024,0.0,1024.0,1024,1024
aspnet,cpu,12,12,500,28,12,12,1.0,1005,0.0,1005.0,1005,1005
aspnet,cpu,12,12,500,29,12,12,1.0,1020.167,0.389,1020.0,1020,1021
aspnet,cpu,12,12,500,30,12,12,1.0,1019.667,0.492,1020.0,1019,1020
aspnet,cpu,12,12,500,31,12,12,1.0,1012,0.0,1012.0,1012,1012
aspnet,cpu,12,12,500,32,12,12,1.0,565,0.0,565.0,565,565
aspnet,cpu,12,12,500,33,12,12,1.0,1043,0.0,1043.0,1043,1043
aspnet,cpu,12,12,500,34,12,12,1.0,1056.25,0.452,1056.0,1056,1057
aspnet,cpu,12,12,500,35,12,12,1.0,1038,0.0,1038.0,1038,1038
aspnet,cpu,12,12,500,36,12,12,1.0,1022.75,0.452,1023.0,1022,1023
aspnet,cpu,12,12,500,37,12,12,1.0,1016,0.0,1016.0,1016,1016
aspnet,cpu,12,12,500,38,12,12,1.0,1027.583,0.515,1028.0,1027,1028
aspnet,cpu,12,12,500,39,12,12,1.0,1022.917,0.289,1023.0,1022,1023
aspnet,cpu,12,12,500,40,12,12,1.0,1035,0.0,1035.0,1035,1035
aspnet,cpu,12,12,500,41,12,12,1.0,579.833,0.389,580.0,579,580
aspnet,cpu,12,12,500,42,12,12,1.0,114.25,0.452,114.0,114,115
aspnet,cpu,12,12,500,43,12,12,1.0,109,0.0,109.0,109,109
aspnet,cpu,12,12,500,44,12,12,1.0,139,0.0,139.0,139,139
aspnet,cpu,12,12,500,45,12,12,1.0,93.917,0.289,94.0,93,94
aspnet,cpu,12,12,500,46,12,12,1.0,101,0.0,101.0,101,101
aspnet,cpu,12,12,500,47,12,12,1.0,177,0.0,177.0,177,177
aspnet,cpu,12,12,500,48,12,12,1.0,1058,0.0,1058.0,1058,1058
aspnet,cpu,12,12,500,49,12,12,1.0,1008.167,0.389,1008.0,1008,1009
aspnet,cpu,12,12,500,50,12,12,1.0,1023,0.0,1023.0,1023,1023
aspnet,cpu,14,14,500,1,14,14,1.0,1096.786,0.802,1097.0,1094,1097
aspnet,cpu,14,14,500,2,14,14,1.0,604.571,0.514,605.0,604,605
aspnet,cpu,14,14,500,3,14,14,1.0,180.071,0.267,180.0,180,181
aspnet,cpu,14,14,500,4,14,14,1.0,1029,0.0,1029.0,1029,1029
aspnet,cpu,14,14,500,5,14,14,1.0,1034,0.0,1034.0,1034,1034
aspnet,cpu,14,14,500,6,14,14,1.0,1039.786,0.426,1040.0,1039,1040
aspnet,cpu,14,14,500,7,14,14,1.0,1045.214,0.426,1045.0,1045,1046
aspnet,cpu,14,14,500,8,14,14,1.0,1042.786,0.426,1043.0,1042,1043
aspnet,cpu,14,14,500,9,14,14,1.0,589,0.0,589.0,589,589
aspnet,cpu,14,14,500,10,14,14,1.0,637,0.0,637.0,637,637
aspnet,cpu,14,14,500,11,14,14,1.0,636,0.0,636.0,636,636
aspnet,cpu,14,14,500,12,14,14,1.0,622,0.0,622.0,622,622
aspnet,cpu,14,14,500,13,14,14,1.0,632,0.0,632.0,632,632
aspnet,cpu,14,14,500,14,14,14,1.0,91.357,0.497,91.0,91,92
aspnet,cpu,14,14,500,15,14,14,1.0,1057.714,0.469,1058.0,1057,1058
aspnet,cpu,14,14,500,16,14,14,1.0,1013,0.0,1013.0,1013,1013
aspnet,cpu,14,14,500,17,14,14,1.0,1020,0.0,1020.0,1020,1020
aspnet,cpu,14,14,500,18,14,14,1.0,1018.071,0.267,1018.0,1018,1019
aspnet,cpu,14,14,500,19,14,14,1.0,1019,0.0,1019.0,1019,1019
aspnet,cpu,14,14,500,20,14,14,1.0,1059.5,0.519,1059.5,1059,1060
aspnet,cpu,14,14,500,21,14,14,1.0,1048,0.0,1048.0,1048,1048
aspnet,cpu,14,14,500,22,14,14,1.0,1071.286,0.469,1071.0,1071,1072
aspnet,cpu,14,14,500,23,14,14,1.0,1073,0.0,1073.0,1073,1073
aspnet,cpu,14,14,500,24,14,14,1.0,1036,0.0,1036.0,1036,1036
aspnet,cpu,14,14,500,25,14,14,1.0,1018.214,0.426,1018.0,1018,1019
aspnet,cpu,14,14,500,26,14,14,1.0,1006.143,0.363,1006.0,1006,1007
aspnet,cpu,14,14,500,27,14,14,1.0,1012,0.0,1012.0,1012,1012
aspnet,cpu,14,14,500,28,14,14,1.0,1005,0.0,1005.0,1005,1005
aspnet,cpu,14,14,500,29,14,14,1.0,1007,0.0,1007.0,1007,1007
aspnet,cpu,14,14,500,30,14,14,1.0,1005,0.0,1005.0,1005,1005
aspnet,cpu,14,14,500,31,14,14,1.0,1502.429,0.514,1502.0,1502,1503
aspnet,cpu,14,14,500,32,14,14,1.0,1027,0.0,1027.0,1027,1027
aspnet,cpu,14,14,500,33,14,14,1.0,1030.571,0.514,1031.0,1030,1031
aspnet,cpu,14,14,500,34,14,14,1.0,1017,0.0,1017.0,1017,1017
aspnet,cpu,14,14,500,35,14,14,1.0,1026,0.0,1026.0,1026,1026
aspnet,cpu,14,14,500,36,14,14,1.0,1022.929,0.267,1023.0,1022,1023
aspnet,cpu,14,14,500,37,14,14,1.0,1012.5,0.519,1012.5,1012,1013
aspnet,cpu,14,14,500,38,14,14,1.0,1012.571,0.514,1013.0,1012,1013
aspnet,cpu,14,14,500,39,14,14,1.0,1006,0.0,1006.0,1006,1006
aspnet,cpu,14,14,500,40,14,14,1.0,1011,0.0,1011.0,1011,1011
aspnet,cpu,14,14,500,41,14,14,1.0,1007,0.0,1007.0,1007,1007
aspnet,cpu,14,14,500,42,14,14,1.0,1005.643,0.497,1006.0,1005,1006
aspnet,cpu,14,14,500,43,14,14,1.0,1047,0.0,1047.0,1047,1047
aspnet,cpu,14,14,500,44,14,14,1.0,1501.786,0.426,1502.0,1501,1502
aspnet,cpu,14,14,500,45,14,14,1.0,1005,0.0,1005.0,1005,1005
aspnet,cpu,14,14,500,46,14,14,1.0,1015.286,0.469,1015.0,1015,1016
aspnet,cpu,14,14,500,47,14,14,1.0,573.786,0.426,574.0,573,574
aspnet,cpu,14,14,500,48,14,14,1.0,524,0.0,524.0,524,524
aspnet,cpu,14,14,500,49,14,14,1.0,1054,0.0,1054.0,1054,1054
aspnet,cpu,14,14,500,50,14,14,1.0,552,0.0,552.0,552,552
aspnet,cpu,16,16,500,1,16,16,1.0,1088.938,2.016,1088.0,1088,1093
aspnet,cpu,16,16,500,2,16,16,1.0,1050.625,0.5,1051.0,1050,1051
aspnet,cpu,16,16,500,3,16,16,1.0,564,0.0,564.0,564,564
aspnet,cpu,16,16,500,4,16,16,1.0,1046,0.0,1046.0,1046,1046
aspnet,cpu,16,16,500,5,16,16,1.0,1032.188,0.403,1032.0,1032,1033
aspnet,cpu,16,16,500,6,16,16,1.0,1030,0.0,1030.0,1030,1030
aspnet,cpu,16,16,500,7,16,16,1.0,1037.438,0.512,1037.0,1037,1038
aspnet,cpu,16,16,500,8,16,16,1.0,1029.188,0.403,1029.0,1029,1030
aspnet,cpu,16,16,500,9,16,16,1.0,1025,0.0,1025.0,1025,1025
aspnet,cpu,16,16,500,10,16,16,1.0,1017,0.0,1017.0,1017,1017
aspnet,cpu,16,16,500,11,16,16,1.0,509,0.0,509.0,509,509
aspnet,cpu,16,16,500,12,16,16,1.0,1010,0.0,1010.0,1010,1010
aspnet,cpu,16,16,500,13,16,16,1.0,1030,0.0,1030.0,1030,1030
aspnet,cpu,16,16,500,14,16,16,1.0,1022,0.0,1022.0,1022,1022
aspnet,cpu,16,16,500,15,16,16,1.0,1016.5,0.516,1016.5,1016,1017
aspnet,cpu,16,16,500,16,16,16,1.0,631.625,0.5,632.0,631,632
aspnet,cpu,16,16,500,17,16,16,1.0,1074.625,0.5,1075.0,1074,1075
aspnet,cpu,16,16,500,18,16,16,1.0,598,0.0,598.0,598,598
aspnet,cpu,16,16,500,19,16,16,1.0,602.188,0.403,602.0,602,603
aspnet,cpu,16,16,500,20,16,16,1.0,1053.438,0.512,1053.0,1053,1054
aspnet,cpu,16,16,500,21,16,16,1.0,1036,0.0,1036.0,1036,1036
aspnet,cpu,16,16,500,22,16,16,1.0,606,0.0,606.0,606,606
aspnet,cpu,16,16,500,23,16,16,1.0,1065.75,0.447,1066.0,1065,1066
aspnet,cpu,16,16,500,24,16,16,1.0,593,0.0,593.0,593,593
aspnet,cpu,16,16,500,25,16,16,1.0,582,0.0,582.0,582,582
aspnet,cpu,16,16,500,26,16,16,1.0,1076,0.0,1076.0,1076,1076
aspnet,cpu,16,16,500,27,16,16,1.0,1031.062,0.25,1031.0,1031,1032
aspnet,cpu,16,16,500,28,16,16,1.0,1007,0.0,1007.0,1007,1007
aspnet,cpu,16,16,500,29,16,16,1.0,1004,0.0,1004.0,1004,1004
aspnet,cpu,16,16,500,30,16,16,1.0,2006,0.0,2006.0,2006,2006
aspnet,cpu,16,16,500,31,16,16,1.0,1022.062,0.25,1022.0,1022,1023
aspnet,cpu,16,16,500,32,16,16,1.0,1028,0.0,1028.0,1028,1028
aspnet,cpu,16,16,500,33,16,16,1.0,1019,0.0,1019.0,1019,1019
aspnet,cpu,16,16,500,34,16,16,1.0,1024,0.0,1024.0,1024,1024
aspnet,cpu,16,16,500,35,16,16,1.0,1024,0.0,1024.0,1024,1024
aspnet,cpu,16,16,500,36,16,16,1.0,1028,0.0,1028.0,1028,1028
aspnet,cpu,16,16,500,37,16,16,1.0,1023.75,0.447,1024.0,1023,1024
aspnet,cpu,16,16,500,38,16,16,1.0,1035,0.0,1035.0,1035,1035
aspnet,cpu,16,16,500,39,16,16,1.0,1039,0.0,1039.0,1039,1039
aspnet,cpu,16,16,500,40,16,16,1.0,1042.125,0.342,1042.0,1042,1043
aspnet,cpu,16,16,500,41,16,16,1.0,1019,0.0,1019.0,1019,1019
aspnet,cpu,16,16,500,42,16,16,1.0,2004,0.0,2004.0,2004,2004
aspnet,cpu,16,16,500,43,16,16,1.0,1018,0.0,1018.0,1018,1018
aspnet,cpu,16,16,500,44,16,16,1.0,1016,0.0,1016.0,1016,1016
aspnet,cpu,16,16,500,45,16,16,1.0,1018.75,0.447,1019.0,1018,1019
aspnet,cpu,16,16,500,46,16,16,1.0,1010,0.0,1010.0,1010,1010
aspnet,cpu,16,16,500,47,16,16,1.0,1020,0.0,1020.0,1020,1020
aspnet,cpu,16,16,500,48,16,16,1.0,1504,0.0,1504.0,1504,1504
aspnet,cpu,16,16,500,49,16,16,1.0,1017,0.0,1017.0,1017,1017
aspnet,cpu,16,16,500,50,16,16,1.0,1041,0.0,1041.0,1041,1041
aspnet,cpu,18,18,500,1,18,18,1.0,1091,0.0,1091.0,1091,1091
aspnet,cpu,18,18,500,2,18,18,1.0,1063.111,0.323,1063.0,1063,1064
aspnet,cpu,18,18,500,3,18,18,1.0,1064.222,0.428,1064.0,1064,1065
aspnet,cpu,18,18,500,4,18,18,1.0,1053.444,0.511,1053.0,1053,1054
aspnet,cpu,18,18,500,5,18,18,1.0,1055,0.0,1055.0,1055,1055
aspnet,cpu,18,18,500,6,18,18,1.0,1052,0.0,1052.0,1052,1052
aspnet,cpu,18,18,500,7,18,18,1.0,1060.722,0.461,1061.0,1060,1061
aspnet,cpu,18,18,500,8,18,18,1.0,626.889,0.323,627.0,626,627
aspnet,cpu,18,18,500,9,18,18,1.0,93.167,0.383,93.0,93,94
aspnet,cpu,18,18,500,10,18,18,1.0,159.056,0.236,159.0,159,160
aspnet,cpu,18,18,500,11,18,18,1.0,1272.389,0.502,1272.0,1272,1273
aspnet,cpu,18,18,500,12,18,18,1.0,1063,0.0,1063.0,1063,1063
aspnet,cpu,18,18,500,13,18,18,1.0,1032.944,0.236,1033.0,1032,1033
aspnet,cpu,18,18,500,14,18,18,1.0,1015,0.0,1015.0,1015,1015
aspnet,cpu,18,18,500,15,18,18,1.0,1027,0.0,1027.0,1027,1027
aspnet,cpu,18,18,500,16,18,18,1.0,1019.778,0.428,1020.0,1019,1020
aspnet,cpu,18,18,500,17,18,18,1.0,1012.611,0.502,1013.0,1012,1013
aspnet,cpu,18,18,500,18,18,18,1.0,1059.722,1.074,1059.0,1058,1061
aspnet,cpu,18,18,500,19,18,18,1.0,1074.889,0.323,1075.0,1074,1075
aspnet,cpu,18,18,500,20,18,18,1.0,654.444,0.511,654.0,654,655
aspnet,cpu,18,18,500,21,18,18,1.0,668,0.0,668.0,668,668
aspnet,cpu,18,18,500,22,18,18,1.0,128,0.0,128.0,128,128
aspnet,cpu,18,18,500,23,18,18,1.0,166.944,0.236,167.0,166,167
aspnet,cpu,18,18,500,24,18,18,1.0,165.556,0.511,166.0,165,166
aspnet,cpu,18,18,500,25,18,18,1.0,674,0.0,674.0,674,674
aspnet,cpu,18,18,500,26,18,18,1.0,1052.278,0.461,1052.0,1052,1053
aspnet,cpu,18,18,500,27,18,18,1.0,1053,0.0,1053.0,1053,1053
aspnet,cpu,18,18,500,28,18,18,1.0,1020,0.0,1020.0,1020,1020
aspnet,cpu,18,18,500,29,18,18,1.0,1028.778,0.428,1029.0,1028,1029
aspnet,cpu,18,18,500,30,18,18,1.0,1036.833,0.383,1037.0,1036,1037
aspnet,cpu,18,18,500,31,18,18,1.0,1061.556,0.511,1062.0,1061,1062
aspnet,cpu,18,18,500,32,18,18,1.0,617,0.0,617.0,617,617
aspnet,cpu,18,18,500,33,18,18,1.0,1154,0.0,1154.0,1154,1154
aspnet,cpu,18,18,500,34,18,18,1.0,650,0.0,650.0,650,650
aspnet,cpu,18,18,500,35,18,18,1.0,644.722,0.461,645.0,644,645
aspnet,cpu,18,18,500,36,18,18,1.0,608,0.0,608.0,608,608
aspnet,cpu,18,18,500,37,18,18,1.0,611,0.0,611.0,611,611
aspnet,cpu,18,18,500,38,18,18,1.0,582.778,0.428,583.0,582,583
aspnet,cpu,18,18,500,39,18,18,1.0,1045.167,0.383,1045.0,1045,1046
aspnet,cpu,18,18,500,40,18,18,1.0,1094,0.0,1094.0,1094,1094
aspnet,cpu,18,18,500,41,18,18,1.0,1073.444,0.511,1073.0,1073,1074
aspnet,cpu,18,18,500,42,18,18,1.0,1067.333,0.485,1067.0,1067,1068
aspnet,cpu,18,18,500,43,18,18,1.0,1099.944,0.236,1100.0,1099,1100
aspnet,cpu,18,18,500,44,18,18,1.0,1091,0.0,1091.0,1091,1091
aspnet,cpu,18,18,500,45,18,0,0.0,,,,,
aspnet,cpu,18,18,500,46,18,18,1.0,1011,0.0,1011.0,1011,1011
aspnet,cpu,18,18,500,47,18,0,0.0,,,,,
aspnet,cpu,18,18,500,48,18,18,1.0,1011.444,0.511,1011.0,1011,1012
aspnet,cpu,18,18,500,49,18,18,1.0,641.667,0.485,642.0,641,642
aspnet,cpu,18,18,500,50,18,18,1.0,1078.167,0.383,1078.0,1078,1079
aspnet,cpu,20,20,500,1,20,20,1.0,896.9,243.908,1091.0,597,1091
aspnet,cpu,20,20,500,2,20,20,1.0,1053,0.0,1053.0,1053,1053
aspnet,cpu,20,20,500,3,20,20,1.0,617,0.0,617.0,617,617
aspnet,cpu,20,20,500,4,20,20,1.0,173.15,0.366,173.0,173,174
aspnet,cpu,20,20,500,5,20,20,1.0,695.45,0.51,695.0,695,696
aspnet,cpu,20,20,500,6,20,20,1.0,126,0.0,126.0,126,126
aspnet,cpu,20,20,500,7,20,20,1.0,1247.45,0.51,1247.0,1247,1248
aspnet,cpu,20,20,500,8,20,20,1.0,1118.9,0.308,1119.0,1118,1119
aspnet,cpu,20,20,500,9,20,20,1.0,1066.85,0.489,1067.0,1065,1067
aspnet,cpu,20,20,500,10,20,20,1.0,1092.05,0.224,1092.0,1092,1093
aspnet,cpu,20,20,500,11,20,20,1.0,1020,0.0,1020.0,1020,1020
aspnet,cpu,20,20,500,12,20,20,1.0,1026.15,0.366,1026.0,1026,1027
aspnet,cpu,20,20,500,13,20,20,1.0,1520.45,0.51,1520.0,1520,1521
aspnet,cpu,20,20,500,14,20,20,1.0,1027,0.0,1027.0,1027,1027
aspnet,cpu,20,20,500,15,20,20,1.0,1032.6,0.503,1033.0,1032,1033
aspnet,cpu,20,20,500,16,20,20,1.0,1031.35,0.489,1031.0,1031,1032
aspnet,cpu,20,20,500,17,20,20,1.0,1034.55,0.51,1035.0,1034,1035
aspnet,cpu,20,20,500,18,20,20,1.0,1034,0.0,1034.0,1034,1034
aspnet,cpu,20,20,500,19,20,20,1.0,1119.15,0.366,1119.0,1119,1120
aspnet,cpu,20,20,500,20,20,20,1.0,1112.95,0.224,1113.0,1112,1113
aspnet,cpu,20,20,500,21,20,20,1.0,1109,0.0,1109.0,1109,1109
aspnet,cpu,20,20,500,22,20,20,1.0,1048,0.0,1048.0,1048,1048
aspnet,cpu,20,20,500,23,20,20,1.0,1041.25,0.444,1041.0,1041,1042
aspnet,cpu,20,20,500,24,20,20,1.0,1040.05,0.224,1040.0,1040,1041
aspnet,cpu,20,20,500,25,20,20,1.0,1044,0.0,1044.0,1044,1044
aspnet,cpu,20,20,500,26,20,20,1.0,1050.65,0.489,1051.0,1050,1051
aspnet,cpu,20,20,500,27,20,20,1.0,1050,0.0,1050.0,1050,1050
