framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
aspnet,cpu,90,90,400,21,90,90,1.0,213.644,0.708,214.0,212,215
aspnet,cpu,90,90,400,22,90,90,1.0,66.5,0.675,67.0,65,68
aspnet,cpu,90,90,400,23,90,90,1.0,72.733,0.667,73.0,71,74
aspnet,cpu,90,90,400,24,90,90,1.0,103.133,0.706,103.0,102,104
aspnet,cpu,90,90,400,25,90,90,1.0,18.833,0.723,19.0,17,20
aspnet,cpu,90,90,400,26,90,90,1.0,8.489,0.864,9.0,7,10
aspnet,cpu,90,90,400,27,90,90,1.0,39.178,0.728,39.0,38,40
aspnet,cpu,90,90,400,28,90,90,1.0,55.011,0.742,55.0,54,56
aspnet,cpu,90,90,400,29,90,90,1.0,213.956,0.718,214.0,213,215
aspnet,cpu,90,90,400,30,90,90,1.0,67.956,0.686,68.0,67,69
aspnet,cpu,90,90,400,31,90,90,1.0,60.5,0.604,61.0,59,62
aspnet,cpu,90,90,400,32,90,90,1.0,27.989,0.727,28.0,27,29
aspnet,cpu,90,90,400,33,90,90,1.0,52.133,0.69,52.0,51,53
aspnet,cpu,90,90,400,34,90,90,1.0,19.356,0.739,19.0,18,21
aspnet,cpu,90,90,400,35,90,90,1.0,226.878,0.832,227.0,225,228
aspnet,cpu,90,90,400,36,90,90,1.0,79.567,0.735,80.0,78,81
aspnet,cpu,90,90,400,37,90,90,1.0,63.678,0.791,64.0,62,65
aspnet,cpu,90,90,400,38,90,90,1.0,68.056,0.755,68.0,67,69
aspnet,cpu,90,90,400,39,90,90,1.0,45.078,0.707,45.0,44,46
aspnet,cpu,90,90,400,40,90,90,1.0,9.422,0.618,9.0,8,10
aspnet,cpu,90,90,400,41,90,90,1.0,111.222,0.7,111.0,110,112
aspnet,cpu,90,90,400,42,90,90,1.0,31.578,0.779,32.0,30,33
aspnet,cpu,90,90,400,43,90,90,1.0,182.178,0.758,182.0,181,183
aspnet,cpu,90,90,400,44,90,90,1.0,182.467,0.767,183.0,181,184
aspnet,cpu,90,90,400,45,90,90,1.0,8.789,0.828,9.0,6,10
aspnet,cpu,90,90,400,46,90,90,1.0,12.444,0.751,13.0,11,14
aspnet,cpu,90,90,400,47,90,90,1.0,126,0.779,126.0,124,127
aspnet,cpu,90,90,400,48,90,90,1.0,49.7,0.694,50.0,48,51
aspnet,cpu,90,90,400,49,90,90,1.0,224.133,0.782,224.0,223,225
aspnet,cpu,90,90,400,50,90,90,1.0,120.889,0.694,121.0,120,122
aspnet,cpu,120,120,400,1,120,120,1.0,15.183,3.96,13.0,12,23
aspnet,cpu,120,120,400,2,120,120,1.0,19.733,0.976,20.0,18,21
aspnet,cpu,120,120,400,3,120,120,1.0,199.608,0.964,200.0,198,201
aspnet,cpu,120,120,400,4,120,120,1.0,9.125,0.826,9.0,7,10
aspnet,cpu,120,120,400,5,120,120,1.0,69.408,0.983,69.0,67,71
aspnet,cpu,120,120,400,6,120,120,1.0,12.817,0.944,13.0,11,14
aspnet,cpu,120,120,400,7,120,120,1.0,53.883,0.997,54.0,52,56
aspnet,cpu,120,120,400,8,120,120,1.0,9.975,0.845,10.0,9,11
aspnet,cpu,120,120,400,9,120,120,1.0,55.625,0.979,56.0,54,57
aspnet,cpu,120,120,400,10,120,120,1.0,216.783,0.918,217.0,215,218
aspnet,cpu,120,120,400,11,120,120,1.0,112.825,1.001,113.0,111,114
aspnet,cpu,120,120,400,12,120,120,1.0,8.775,0.965,9.0,7,10
aspnet,cpu,120,120,400,13,120,120,1.0,88.508,0.961,89.0,87,90
aspnet,cpu,120,120,400,14,120,120,1.0,80.342,1.0,80.0,78,82
aspnet,cpu,120,120,400,15,120,120,1.0,9.042,0.864,9.0,7,10
aspnet,cpu,120,120,400,16,120,120,1.0,9.325,1.182,9.0,8,11
aspnet,cpu,120,120,400,17,120,120,1.0,84.783,1.006,85.0,83,86
aspnet,cpu,120,120,400,18,120,120,1.0,14.825,2.057,15.5,12,17
aspnet,cpu,120,120,400,19,120,120,1.0,166.992,0.948,167.0,165,169
aspnet,cpu,120,120,400,20,120,120,1.0,346.267,1.01,346.0,344,348
aspnet,cpu,120,120,400,21,120,120,1.0,123.233,1.027,123.0,121,125
aspnet,cpu,120,120,400,22,120,120,1.0,8.992,0.893,9.0,7,10
aspnet,cpu,120,120,400,23,120,120,1.0,41.6,1.032,42.0,40,43
aspnet,cpu,120,120,400,24,120,120,1.0,119.008,0.893,119.0,117,120
aspnet,cpu,120,120,400,25,120,120,1.0,116.533,0.97,117.0,115,118
aspnet,cpu,120,120,400,26,120,120,1.0,195.783,2.498,196.0,171,199
aspnet,cpu,120,120,400,27,120,120,1.0,90.75,0.955,91.0,89,92
aspnet,cpu,120,120,400,28,120,120,1.0,9.567,1.314,10.0,8,12
aspnet,cpu,120,120,400,29,120,120,1.0,125.617,1.014,126.0,124,127
aspnet,cpu,120,120,400,30,120,120,1.0,8.517,0.996,9.0,7,10
aspnet,cpu,120,120,400,31,120,120,1.0,9.192,1.176,9.0,8,11
aspnet,cpu,120,120,400,32,120,120,1.0,135.2,1.05,135.0,133,137
aspnet,cpu,120,120,400,33,120,120,1.0,117.692,1.019,118.0,116,119
aspnet,cpu,120,120,400,34,120,120,1.0,85.017,0.869,85.0,83,86
aspnet,cpu,120,120,400,35,120,120,1.0,146.058,0.892,146.0,144,148
aspnet,cpu,120,120,400,36,120,120,1.0,8.6,1.024,9.0,7,10
aspnet,cpu,120,120,400,37,120,120,1.0,58.633,0.995,59.0,57,60
aspnet,cpu,120,120,400,38,120,120,1.0,78.675,0.918,79.0,77,80
aspnet,cpu,120,120,400,39,120,120,1.0,122.542,0.961,123.0,121,124
aspnet,cpu,120,120,400,40,120,120,1.0,346.65,1.01,347.0,345,348
aspnet,cpu,120,120,400,41,120,120,1.0,128.583,0.885,129.0,127,130
aspnet,cpu,120,120,400,42,120,120,1.0,79.7,0.922,80.0,78,81
aspnet,cpu,120,120,400,43,120,120,1.0,269.2,1.034,269.0,267,271
aspnet,cpu,120,120,400,44,120,120,1.0,58.65,0.967,59.0,57,60
aspnet,cpu,120,120,400,45,120,120,1.0,155.158,0.889,155.0,153,157
aspnet,cpu,120,120,400,46,120,120,1.0,10.425,2.585,9.0,8,14
aspnet,cpu,120,120,400,47,120,120,1.0,8.917,0.922,9.0,7,10
aspnet,cpu,120,120,400,48,120,120,1.0,88.633,1.02,89.0,87,90
aspnet,cpu,120,120,400,49,120,120,1.0,46.725,0.97,47.0,45,48
aspnet,cpu,120,120,400,50,120,120,1.0,9.942,0.946,10.0,8,11
