framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
webflux,cpu,8,8,100,36,8,8,1.0,0.625,0.518,1.0,0,1
webflux,cpu,8,8,100,37,8,8,1.0,2.25,1.909,2.5,0,4
webflux,cpu,8,8,100,38,8,8,1.0,2.625,0.518,3.0,2,3
webflux,cpu,8,8,100,39,8,8,1.0,0.75,0.463,1.0,0,1
webflux,cpu,8,8,100,40,8,8,1.0,3.75,2.053,3.0,2,7
webflux,cpu,8,8,100,41,8,8,1.0,0.75,0.463,1.0,0,1
webflux,cpu,8,8,100,42,8,8,1.0,0.5,0.535,0.5,0,1
webflux,cpu,8,8,100,43,8,8,1.0,0.625,0.518,1.0,0,1
webflux,cpu,8,8,100,44,8,8,1.0,0.75,0.463,1.0,0,1
webflux,cpu,8,8,100,45,8,8,1.0,0.5,0.535,0.5,0,1
webflux,cpu,8,8,100,46,8,8,1.0,0.75,0.463,1.0,0,1
webflux,cpu,8,8,100,47,8,8,1.0,0.75,0.463,1.0,0,1
webflux,cpu,8,8,100,48,8,8,1.0,0.375,0.518,0.0,0,1
webflux,cpu,8,8,100,49,8,8,1.0,0.375,0.518,0.0,0,1
webflux,cpu,8,8,100,50,8,8,1.0,0,0.0,0.0,0,0
webflux,cpu,32,32,100,1,32,32,1.0,15.875,9.352,12.5,1,35
webflux,cpu,32,32,100,2,32,32,1.0,3.344,1.789,3.5,0,6
webflux,cpu,32,32,100,3,32,32,1.0,5.188,2.978,5.0,1,10
webflux,cpu,32,32,100,4,32,32,1.0,3.219,1.385,3.0,1,5
webflux,cpu,32,32,100,5,32,32,1.0,3.625,2.562,3.0,0,8
webflux,cpu,32,32,100,6,32,32,1.0,1.969,1.062,2.0,0,4
webflux,cpu,32,32,100,7,32,32,1.0,4.625,1.238,5.0,0,6
webflux,cpu,32,32,100,8,32,32,1.0,2.469,1.164,2.5,1,4
webflux,cpu,32,32,100,9,32,32,1.0,1.25,0.95,1.0,0,3
webflux,cpu,32,32,100,10,32,32,1.0,1.625,1.1,2.0,0,3
webflux,cpu,32,32,100,11,32,32,1.0,1.781,0.751,2.0,0,3
webflux,cpu,32,32,100,12,32,32,1.0,4.562,2.199,4.0,0,8
